"no me importa si una chica es la mejor violinista del mundo, lo que quiero saber es como se ve .",1
"Las mujeres somos desagradables cuando nos amargamos sin importar la causa de nuestra amargura.",1
"para qué quieres estudiar en una universidad tan cara si al final te vas a casar y tener hijos.",1
"la mujer se subordinara al hombre y se dedicase a su cuidado y a la crianza de su descendencia.",1
"Las mujeres somos desagradables cuando nos amargamos sin importar la causa de nuestra amargura.",1
"El regadío hay que utilizarlo como a las mujeres, con mucho cuidado, que le pueden perder a uno .",1
"Las mujeres somos desagradables cuando nos amargamos sin importar la causa de nuestra amargura.",1
"sexo débil a aquellas de talla menor, raza de hombros estrechos, caderas anchas y piernas corta .",1
"las mujeres no pueden tener propiedades o hacer uso de su dinero o de sus derechos patrimoniale.",1
"una cultura hecha por hombres para hombres, particularmente si se trata del ejercicio del poder .",1
"El regadío hay que utilizarlo como a las mujeres, con mucho cuidado, que le pueden perder a uno .",1
"hay dos clases de personas: el hombre, y por debajo, la mujer, que existe para servir al hombre .",1
"yo quiero acostarme contigo y tengo que anunciar que así es, porque tengo derecho, soy un macho .",1
"Yo siempre! Miro primero el corazon de una mujer! Que las tetas lo esten tapando no es mi culpa.",1
"¿Sabes?, yo podría haber sido tu padre, pero el tipo que estaba a mi lado tenía el dinero exacto .",1
"El lenguaje está creado por el hombre, para el hombre y tiene como objeto el lenguaje del hombre .",1
"A mi lado nadie te tocará / Nadie se acordará de ti / Cuando no te acuerdes de nada / Serás mí­a.",1
"En lugar de llamarlas hermosas sería más justo describir a las mujeres como el sexo antiestético.",1
"la mujer es vista en algunas culturas como la causa de la tentación y de la perdición del hombre.",1
"camisetas para ellas con mensajes como ?princesa? o ?bonita? y para ellos con ?héroe?, ?campeón?",1
"la mujer solo puede estar en la calle en compañía de un hombre, bien sea su padre, esposo o hijo .",1
"En lugar de llamarlas hermosas sería más justo describir a las mujeres como el sexo antiestético.",1
"las mujeres no pueden tener propiedades o hacer uso de su dinero o de sus derechos patrimoniales.",1
"la mujer a los quehaceres del hogar y al hombre a las libertades y privilegios del mundo externo.",1
"Las feministas extremistas siempre son feas. Entiendo su encabronamiento, pero no culpen al pene .",1
"el secreto para ser feliz era tener una labor honesta y una mujer que conociera sus obligaciones.",1
"desde que las mujeres creen que pueden hacer todo, pos está difícil que no les pasen cosas malas .",1
"Tu eres bien bonita, pero si te maquillaras y te pusieras ropa más sexy seguro ya tendrías novio .",1
"Eres bonita, pero te falta arreglarte. Las mujeres siempre deben andar arregladas y oler bonito.",1
"Para presumir hay que sufrir Ponerse tacones, hacer dieta pasando hambre, maquillarse, depilarse .",1
"la mujer es vista en algunas culturas como la causa de la tentación y de la perdición del hombre.",1
"las mujeres están asociadas prioritariamente al polo privado de la vida y los hombres al público.",1
"La mujer está hecha para el amor y la maternidad, pero no para intervenir en las luchas sociales .",1
"NO TENDRÍA QUE MOLESTAROS QUE OS DIGAN PIROPOS POR LA CALLE, ¿A QUIÉN NO LE GUSTA SENTIRSE GUAPO?",1
"No vales para nada , todo lo haces mal Vaya cruz q tengo contigo Da asco salir contigo a la calle .",1
"He pagado de forma sistemática mis cenas con mujeres presuponiendo que es lo que se espera de mí.",1
"Tres cosas hay en la vida que no se pueden cuidar: una cocina sin puertas, la mujer y el platanar .",1
"las mujeres no pueden tener propiedades o hacer uso de su dinero o de sus derechos patrimoniales.",1
"la mujer casada tenía el deber de obediencia y el marido era el que administraba todos sus bienes.",1
"la mujer debe usar una vestimenta que le cubra totalmente el cuerpo, a excepción solo de los ojos .",1
"niñas del planeta es obligada a contraer matrimonio en contra de su voluntad antes de los 18 años.",1
"las mujeres no pueden heredar las propiedades familiares, sin importar que sean las hijas mayores .",1
"Usted es un espécimen a investigar, tiene apariencia de ser una zorra pero escupe como una víbora .",1
"A mi mujer por su cumpleaños le compré un collar. ¿Y tú a la tuya? Yo nada, yo aún la dejo suelta .",1
"ya saben, da igual lo que los medios escriban mientras tengas junto a ti un traserojoven y bonito .",1
"Las mujeres están para ser gustadas. Después, unas se dejan, otras no. Eso ya va por provincias .",1
"Ojalá un día te violen entre todos, para que se te quiten las ganas de estar saliendo con hombres .",1
"Un día encantador un príncipe vendrá y dichosa en sus brazos iré. Por fin mi sueño se realizar.",1
"Ya sabes, da igual lo que los medios escriban mientras tengas junto a ti un trasero joven y bonito .",1
"Los fundamentos de la casa son la mujer y el buey: el buey para que are y la mujer para que guarde.",1
"las damas les duele oír esto, pero si se casan, han aceptado el liderazgo de un hombre, su esposo.",1
"el hombre está al cargo de la familia y que la esposa le debe mostrar afecto, respeto y obediencia .",1
"se traduce en hacerles la vida imposible a sus novias, a sus mujeres o a sus compañeras de trabajo .",1
"Ya sabes, da igual lo que los medios escriban mientras tengas junto a ti un trasero joven y bonito .",1
"Pues si das el clima no sirve de nada tu carrera. Tú estás bonita y estás buena, es lo que vende.",1
"No eres bonita, ni tampoco tan inteligente, entonces no vas a servir ni de profesional, ni de puta .",1
"las apariencias no importan, lo que cuenta es lo que hay en tu interior, Almenos que seas la chica .",1
"la sofisticación no es algo que puedas vestir o conocer (?) Los vestidos vintage no te dan dignidad.",1
"Sepa una mujer hilar, coser y echar un remiendo, que no ha menester saber gramática ni hacer versos .",1
"Soy el dueño de un local público y he puesto el cambiador de bebés en el cuarto de baño de mujeres.",1
"personajes femeninos serían inapropiados en una tragedia si estas fueran muy valientes o muy listas.",1
"Sepa una mujer hilar, coser y echar un remiendo, que no ha menester saber gramática ni hacer versos .",1
"Mientras menos sepamos de la higiene o pensemos en ella, menos estaremos dispuestos a la enfermedad .",1
"las decisiones de la casa las toman ellos, nosotras no podemos opinar, aunque no estemos de acuerdo .",1
"personajes femeninos serían inapropiados en una tragedia si estas fueran muy valientes o muy listas.",1
"Reclama besos en los labios a unas jóvenes estupefactas hasta que, avergonzadas, acceden a dárselos .",1
"las mujeres hemos sido mostradas como amas de casa, obsesionadas por la belleza y  objetos de deseo .",1
"Lo malo es que la mujer en vez de jugar un papel, ha jugado un trapo en la historia de la humanidad .",1
"hombres y mujeres tienen cerebros distintos y por eso ellos son más agresivos y ellas más empáticas.",1
"Siento que yo y Taylor aún podríamos tener sexo. ¿Por qué? Yo hice a esa perra famosa (maldita sea).",1
"He preguntado a alguna mujer que para cuándo los hijos cuando nunca se lo he preguntado a un hombre.",1
"desprecio a las niñas en su conjunto, asumiendo que tienen menos capacidades y que son el sexo débil .",1
"comprar a una mujer para casarse con ellas y el precio sea en algunos casos inferior al de una vaca.",1
"la tierra es como las mujeres: también hay que trabajarlas, abonarlas, para que den buenos productos .",1
"A las mujeres hay que escogerlas guapas y esbeltas, ellas se encargan solas de hacerse gordas y feas .",1
"Viejas sin que hacer, apoyando un problema político y ni cuenta se han dado, que triste su situación .",1
"Oye, ve y calla. Callada ganas más. Aprende a servir porque ni de mesera vas a conseguir trabajo .",1
"¡LOS HOMBRES TAMBIÉN SUFREN VIOLENCIA!, ¿POR QUÉ NO ESTÁN INCLUIDOS EN LA LEY DE VIOLENCIA DE GÉNERO?",1
"Considero normal que en televisión los presentadores sean los ácidos y divertidos y ellas las guapas.",1
"el papel de la mujer era la dedicación en exclusiva a la crianza de los hijos y el cuidado del marido.",1
"Desde un principio tienes que dejarle claro a las mujeres que les vas a quedar si las cosas salen mal.",1
"¿pero para qué quieres estudiar en una universidad tan cara si al final te vas a casar y tener hijos.",1
"la verdad que los senos mas bellos son de mi mujer amada y los de mi madre que me alimentaron de bebe.",1
"Cumplen otro mes/año, ¿Todavía la aguantas? O ¿hasta aquí? Porque con ese carácter y como te trata.",1
"Cuando una mujer tiene inclinaciones doctas, de ordinario hay algo en su sexualidad que no marcha bien .",1
"He creído necesario explicar algo a una mujer , sin que ella me lo pidiese, por el hecho de ser mujer.",1
"El demonio son los hombres, dicen todas las mujeres; pero viven suspirando que el demonio se las lleve .",1
"no contrataría a mujeres entre los 25 y 45 años, debido a la probabilidad de que se queden embarazadas .",1
"Tampoco se nos permite votar o participar en las asambleas del pueblo, pero sí votar en las elecciones .",1
"Yo no soy un violador ni he pegado a ninguna mujer en mi vida. Esta lucha del feminismo no va conmigo.",1
"Un padre imperfecto es aceptable. Tú tienes que ser perfecta, pero Charlie puede ser un puto desastre.",1
"ellas se lo buscan, se visten provocativamente, salen a divertirse los fines de semana, toman alcohol.",1
"Te veo enseñar el culo y las tetas a los hombres delante de mi puta cara. A ver si te sabes comportar.",1
"Hay viene la parte fea y corriente que soy. Esta niña con unos golpes aflojaba, como las bolsas de hielo .",1
"La mujer pública no es productiva, no es reproductiva ni procreativa, es inferior y por ello violentable .",1
"La culpa la tienes tú No sabes lo que dices Te quejas de vicio Nadie te va a querer comp yo lo hago Puta.",1
"La amaba, pero tuve que matarla. Tuve que ponerla seis pies bajo tierra y todavía puedo oírla quejarse .",1
"Si eres una mujer en un entorno masculino y estás trabajando es porque le has quitado el sitio a alguien.",1
"Se entiende a las mujeres como se entiende el lenguaje de los pájaros: por intuición o de ninguna manera.",1
"Mucho feminismo pero? bien que las mujeres no dicen nada cuando las dejan entrar gratis a las discotecas.",1
"Porque estudias ingeniería?, No te lo van a poner fácil en un mundo de hombres.hija, estudia otra cosa.",1
"La ingeniería, la informática, la mecánica, las telecomunicaciones. son consideradas carreras de chicos .",1
"Eva fue quien cedió ante la tentación del pecado y por culpa suya ella y Adán fueron desterrados del Edén.",1
"a mujer es un instrumento para el hombre , instrumento de placer, de reproducción, de higiene, de cuidado .",1
"La ingeniería, la informática, la mecánica, las telecomunicaciones. son consideradas carreras de chicos .",1
"los hombres consideran putas a cualquier mujer que no se adhiere a un estándar patriarcal de pureza sexual.",1
"Las trabajadoras del hogar no tienen un gobierno que las represente porque para los gobernantes son NADIE.",1
" ¿Por qué las mujeres no necesitan tener coche propio? Porque de la cocina al salón no hay tanta distancia.",1
"Primero, no deberías estar casada. Segundo, no puedes ser menor de edad. Entonces, señora ¿quiere un beso?",1
"Últimamente no te arreglas nada. Para ti todo es machismo. Te indignas por todo. No se te puede decir nada.",1
"Me he negado vehementemente a aceptar palabras nuevas (estén aceptadas por la RAE, como jueza o presidenta)",1
"Yo quiero una mujer como la tele / Que hable solo cuando uno quiere / Dejarla en el rincón que tú prefieres.",1
"Los hombres y mujeres no deberían estar en los mismos lugares , excepto para la seducción o la reproducción .",1
"cuando eres una estrella -las mujeres- te dejan hacerles cualquier cosa, agarrarlas por el coño. Lo que sea .",1
"No creo que una mujer tenga las capacidades físicas para conducir rápido un F1, y no se le tomaría en serio .",1
"No creo que una mujer tenga las capacidades físicas para conducir rápido un F1, y no se le tomaría en serio .",1
"salió con tantas personas distintas que hace que yo parezca un principiante. Por eso no me parece atractiva.",1
"que no me hiciera la apretada porque iba a perder mi puesto de base en el gobierno, total, todas lo hacen",1
"Las mujeres no se comportan de esta manera,eres demasiado masculina y hasta me da miedo que salgas lesbiana .",1
"La mujer no tendría el genio del adorno si no poseyera también el instinto de desempeñar el papel secundario.",1
"Cuando el niño va al médico o de compras, lo acompaña su madre. Cuando el niño va al fútbol, lo acompaño yo.",1
"Los hombres y mujeres no deberían estar en los mismos lugares , excepto para la seducción o la reproducción.",1
"Solía amarla, pero tuve que matarla, tuve que enterrarla seis pies bajo tierra y aún puedo oír cómo se queja .",1
"La mujer no tendría el genio del adorno si no poseyera también el instinto de desempeñar el papel secundario.",1
"y ahora ese pelo tan corto ? Ya te he dicho que lo más bonito de una mujer es el cabello largo, pareces loca .",1
"La compra de bienes muebles e inmuebles a nombre del hombre y no de la mujer, aunque ella contribuya al pago .",1
"La mujer no se traiciona fácilmente a sí misma y por eso no se emborracha. Como es débil tiene que ser astuta.",1
"el nombre al sexo débil a aquellas de talla menor, raza de hombros estrechos, caderas anchas y piernas cortas .",1
"una mujer que se encuentra menstruando no puede cocinar, entrar a los templos ni comer cerca a otras personas .",1
"La culpa de que el hombre no se implique en las tareas del hogas ni en el cuidado de los hijos es de la mujer.",1
"La mujer no se traiciona fácilmente a sí misma y por eso no se emborracha. Como es débil, tiene que ser astuta .",1
"No quiero que vuelvas a ver a Carmen, es una puta y todo se pega. No la llames más, ni a ella ni a tu hermana.",1
"No alcanzo a ver qué utilidad puede servir la mujer para el hombre, si se excluye la función de concebir niños .",1
"la mujer abnegada, sacrificada y sumisa y en la relación entre esposos se vio matizada la autoridad del marido .",1
"hija no estudies medicina por que no vas a poder tener una familia, la vida de los doctores es muy sacrificada .",1
"Necesitamos foto de cuerpo completo en la que salgas atractiva para atraer gente a la presentación del poemario.",1
"Para eso tengo hijas  para ser sus sirvientas, traerle, hacerle, llevarle y demás. Obviamente mis hermanos no .",1
"Si lo único que quedara de ti fuera tu sonrisa y tu dedo meñique, serías más hombre que nadie que haya conocido .",1
"Todas las mujeres odian los acuerdos antes del matrimonio porque quieren cazar fortunas Mentirosas e interesadas.",1
"La vida de toda mujer, a pesar de lo que ella diga, no es más que un eterno deseo de encontrar a quien someterse .",1
"Tu es que te maquillas poco No es para tanto, es solo un chiste las niñas de hoy en dia cada vez son mas guarras .",1
"Me he sentido incómodo y perdedor en alguna ocasión porque el sueldo de mi novia o mujer es más alto que el mío.",1
"Hoy voy a asesinarte, nena. Te quiero, pero no aguanto más. Hoy voy a asesinarte, nena. No me volverás a engañar .",1
"La vida de toda mujer, a pesar de lo que ella diga, no es más que un eterno deseo de encontrar a quien someterse .",1
"A causa de la debilidad mental el psiquismo femenino tiene muchos puntos de contacto con el infantil y el animal.",1
"No podemos impedir que las mujeres intenten realizar ciertas acciones, porque es posible que no las puedan hacer .",1
"El día de tu boda le digo a tu esposo con risas que solo es prestada la mujer que ama, porque sigues siendo mía.",1
"En la cama antepongo mi placer sexual al de mi compañera y no suelo preguntar por sus preferencias y necesidades.",1
"Estoy enamorado de cuatro babies, siempre me dan lo que quiero, chingan cuando yo les digo, ninguna me pone pero.",1
"A causa de la debilidad mental el psiquismo femenino tiene muchos puntos de contacto con el infantil y el animal.",1
"Por qué siempre usas vestidos? No debes usarlos tan cortos, se te ve todo y además con esa cellulitis, te ves mal .",1
"Ella no merece ser violada, porque ella es muy mala, porque ella es muy fea, no es de mi gusto, jamás la violaría.",1
"ella no es una santa y no es lo que piensas. Es una actriz, pero es más conocida por las cosas que hace en la cama .",1
"A las niñas no les gusta aprender a leer y escribir y, sin embargo, siempre están dispuestas para aprender a coser .",1
"Aborrezco a la mujer sabia. Que no viva bajo mi techo la que sepa más que yo, y más de lo que conviene a una mujer .",1
"Me refiero a hombres por su apellido (Sánchez, Rivera, Iglesias) y a mujeres por su nombre (Susana, Irene, Soraya)",1
"Si una mujer habla (?) irrespetuosamente a un hombre, a esa mujer se debe aplastar la boca con un ladrillo cocido.",1
"Estoy enamorado de cuatro babies. Siempre me dan lo que quiero, chingan cuando yo les digo, ninguna me pone pero .",1
"el fútbol femenino es una mentira porque las jugadoras de primera división no llegan desde el corner a la portería.",1
"A las niñas no les gusta aprender a leer y escribir y, sin embargo, siempre están dispuestas para aprender a coser .",1
"A las niñas no les gusta aprender a leer y escribir y, sin embargo, siempre están dispuestas para aprender a coser .",1
"que una mujer no pueda trabajar fuera del hogar, solo que su prioridad es asegurarse de que el hogar funcione bien .",1
"las mujeres no pueden hacer y se deben aguantar, así es y punto, dejen de querer tener espacios donde no les tocan .",1
"Ya se porque nunca vas a sacar mi proyecto como yo quiero. es que eres mujer, no tienes intelecto, no es tu culpa .",1
"la mujer hecha cuerpo se dividía en dos tipos: los cuerpos enfocados a la reproducción y los enfocados a dar placer.",1
"La mujer será realmente igual al hombre el día en que se designe a una mujer incompetente para un puesto importante.",1
"Dejo a mi hijo adolescente salir hasta las 3 de la madrugada, pero a mi hija le obligo a venir antes de medianoche.",1
"He dicho ?no me lo habías pedido? cuando una mujer me ha recordado que no he hecho mi parte de las tareas de hogar.",1
"Es evidente que todos los desastres, o una enorme proporción de ellos, se deben al carácter disoluto de las mujeres .",1
"Hay que darles a las mujeres una pala y dejarles trabajar? No puede ser. Eso va en contra de su delicada estructura.",1
"Hay que darles a las mujeres una pala y dejarles trabajar? No puede ser. Eso va en contra de su delicada estructura.",1
"el marido podía oponerse a las actividades fuera del hogar de la mujer toda vez que la sustentara y tuviera razones.",1
"La mujer que va de elegante no tiene vida interior ninguna. Parece que el poco cerebro que tenía se le ha evaporado.",1
"La mujer que va de elegante no tiene vida interior ninguna. Parece que el poco cerebro que tenía se le ha evaporado.",1
"Feminazi, estamos preparando el campo de concentración, en cuanto esté listo te cogemos para probar la cámara de gas .",1
"la mujer es el sexo débil y, por tato, hay que desconfiar de ellas y, en algunos casos, sentir aversión hacia ellas.",1
"la mujer no está capacitada para conducir automóviles o jugar al fútbol,o limitar su rol a la cocina y a la limpieza .",1
"No voy a dejar ni que tú ni que Kiko coja una fregona y limpie, porque aquí hay tías que lo pueden hacer. Yo soy así",1
"Las mujeres necesitan el respaldo del hombre. Haremos todo lo posible para que nuestras queridas mujeres sonrían más.",1
"Ya te dije que no te vistas así. Bueno si se te quedan viendo o dicen algo, entonces ahora me voy a enojar contigo .",1
"La propaganda política donde se utiliza a las mujeres en los shows y hay exhibiciones de niñas bailando semidesnudas.",1
"Las mujeres no son más que órganos genitales articulados y dotados de la facultad de gastar todo el dinero del marido.",1
"Las mujeres no son más que órganos genitales articulados y dotados de la facultad de gastar todo el dinero del marido.",1
"la esposa debe ser sumisa a su esposo en todas las cosas (grandes y pequeñas) a menos que su esposo le pida que peque.",1
"Yo coso con la aguja? y la ratoncita le quita la aguja diciendo: ?Eso es cosa de mujeres, tú adornos trae si quieres .",1
"todas las mujeres se tiran al suelo y se hacen las muertas, y todos nosotros nos tiramos encima y nos hacemos los vivos .",1
"Las mujeres regulan sus acciones no por las exigencias de universalidad, sino por inclinaciones arbitrarias y opiniones .",1
"Querida Cospedal, lo cierto es que tienes una piel muy bonita. De hay [sic] se podría sacar un precioso abrigo de zorra .",1
"Una mujer debe saber atender una casa, luego cuando te cases no quiero que digan que tu pinche madre no te enseñó nada.",1
"mujeres respondió que hay lugares donde prefiere no ir para no verse expuesta a algún peligro, tratan de no salir solas .",1
"La diversión asociada a la noche y a los centros nocturnos ha sido pensada y construida para el disfrute de los hombres.",1
"He preguntado a una mujer cómo conjuga su vida profesional y su vida familiar, algo que jamás he preguntado a un hombre.",1
"Tengo que decirte algo que te puede doler: si te veo hablando con ese chico otra vez, te voy a castigar y te voy a dejar .",1
"A la mujer temeraLa mujer de buen aliño, hilaba y devanaba y vendía vino, y daba la teta al niñoria, o dejarla o matarla .",1
"las mujeres son diferentes a los hombres y no poseen las características necesarias para triunfar en el ámbito públi- co.",1
"La esposa, por su parte, es responsable de la cohesión afectiva del grupo doméstico y se ocupa de la casa y de los hijos .",1
"Trabajo en un centro público destinado a mujeres y he puesto únicamente revistas de moda y sociedad en la sala de espera.",1
"Tengo una empresa en la que los trabajadores van uniformados y ellos llevan pantalón y ellas falda, sin opción de elegir.",1
"la mujer sea dócil, miedosa, inestable, indecisa, vulnerable y sobre todo se someta a los gustos y preferencias del varón .",1
"El estudio trabajoso y la reflexión penosa, aunque la mujer fuese lejos en ello, borran los méritos peculiares de su sexo .",1
"La hembra violada parece que tiene otro sabor, como la liebre de monte. Nosotros ya sólo gozamos mujeres de piscifactoría .",1
"El fuerte de la mujer no es saber sino sentir. Saber las cosas es tener conceptos y definiciones, y esto es obra del varón .",1
"El buen coñac es como una mujer. No hay que asaltarla. Hay que mimarla y calenterla en tus propias manos antes de sorberla.",1
"periodista le pidió que modelara su ropa, luego de haber ganado un partido e hiciera una pirueta para mostrar su minifalda .",1
"¿pónganse a leer la ley después de ver las novelas?, asumiendo que por el hecho de ser mujeres, su rol es ver telenovelas.",1
"Si nos separamos serás una dejada igual que tu mamá,hermana y tías.Ahora veo,ningún hombre las aguanta a las de tu familia .",1
"He comprado ropa de color rosa o muñecas a una niña sin consultar con sus padres (o con la propia niña) qué regalo deseaba.",1
"El marido tiene derecho de matar a su mujer. Cuando una mujer se quede viuda, debe cometer suicidio como prueba de castidad .",1
"La única manera de comportarse con una mujer es haciendo el amor con ella si es hermosa y, si no lo es, haciéndolo con otra .",1
"Te compraba un castillo y un manicomio. Un castillo para que vivieras como una reina y un manicomio para follar como locos.",1
"los hombres tienen el poder, la riqueza y el control de los recursos sociales porque las mujeres no los quieren en realidad .",1
"Quiero una mujer bien bonita callada que no me diga nada, que cuando me vaya a la noche y vuelva en la mañana no diga nada.",1
"Invitado a comer en la casa de unos amigos, he felicitado a la mujer por la comida sin preguntar antes quién había cocinado.",1
"por qué las vividoras feministas radicales transgénicas no se van a países musulmanes a defender los derechos de las mujeres.",1
"La única manera de comportarse con una mujer es haciendo el amor con ella si es hermosa y, si no lo es, haciéndolo con otra.",1
"La belleza y la elegancia, ya sea en una mujer, un edificio o una obra de arte sólo es algo superficial o algo lindo que ver .",1
"cuando tuviéramos hijos, yo ya no iba a trabajar, porque yo tenía que quedarme a cuidar a los niños y no podía desatenderlos .",1
"la mujer está despersonalizada, sin identidad propia, pone su cuerpo y belleza al servicio de la satisfacción de los hombres .",1
"Las mujeres nunca descubren nada. Les falta, desde luego, el talento creador reservado por Dios para inteligencias varoniles .",1
"Las mujeres nunca descubren nada. Les falta, desde luego, el talento creador reservado por Dios para inteligencias varoniles;",1
"las niñas empiezan a caminar y a hablar antes que los niños porque la maleza crece siempre más rápido que las buenas semillas.",1
"Como les gusta a las mujeres inventar de todo para culpar a los hombres, a ver si tanto te han abusado por que no denunciaste .",1
"Ese color es de mujer Desde bebés, a los niños y niñas se les compra ropa según su sexo: celeste para niños, rosa para niñas.",1
"Cuando veo a una mujer la imagino siempre en la cama conmigo. Es una manera interesante de matar el tiempo en los aeropuertos.",1
"Yo creo que el mejor lugar para una mujer es en la cocina y de espaldas y que me haga una buena taza de té, eso es lo que creo .",1
"las mujeres gordas que usan lycras de gym por la calle. Felicidades, ya pueden sentirse mas mujeres creyendo que traen leggins .",1
"la creencia de que las mujeres son débiles, sumisas y amables, mientras los hombres son fuertes, independientes e inteligentes .",1
"En mi trabajo o entre mis amistades, solo propongo jugar al fútbol a los varones, dando por sentado que ellas no quieren jugar.",1
"He presentado a una mujer por el cargo o la posición de su marido (esta es la mujer de.) en vez de por su nombre y profesión.",1
"si una mujer no lleva ?adornos? como joyería, maquillaje, o prendas que cumplan con los ideales de la belleza, pierde su valor.",1
"Tal es la estupidez del carácter de la mujer que en todas las cuestiones le incumbe desconfiar de sí misma y obedecer al marido.",1
"acoso sexual presunción de utilización de su cuerpo para la obtención de logros profesionales y, a la vez, acosarlas sexualmente .",1
" pero cuando salen embarazadas o se casan, dejan el trabajo, por eso no me gusta trabajar con mujeres, además de todo se quejan.",1
"La única manera en que un hombre debe comportarse con una mujer es: haciendo el amor con ella si es bonita, o con otra, si es fea .",1
"Soy mujer y aborrezco a todas las que pretenden ser inteligentes, igualándose a los hombres, pues lo creo impropio de nuestro sexo .",1
"Soberana peste es la mujer, dardo del demonio. ¡Por medio de la mujer el diablo ha triunfado de Adán y le hizo perder el Paraíso!'_CATEGORY_1
"Veo muchas señoritas de nuevo ingreso. Me daría gusto si no supiera que por ahí de quinto ya les hicieron un hijo y no van a acaba.",1
"el varón era superior a la mujer y que ella debía cumplir un rol pasivo de obediencia, sumisión y en casos extremos, de esclavitud .",1
"una mujer casada solo podía ejercer una profesión o tener un empleo cuando ello no perjudicara sus funciones de madre y ama de casa.",1
"Soy mujer y aborrezco a todas las que pretenden ser inteligentes, igualándose a los hombres, pues lo creo impropio de nuestro sexo.",1
"Flujo de protones, acostumbrada a enamorar de mayores / Casados, solterones / con la voluntad de satisfacer la mujer que grita en ti .",1
"hasta el color de su vestido, la apariencia de su cara, el corto o largo de la falda, todo tiene que ser bajo la decisión del marido .",1
"el futuro fueran ?útiles mujeres? para los hombres, mientras que a los segundos se les adiestraba para ser los ?productivos hombres?",1
"Mujer, realmente no importa lo que escribas, siempre y cuando tengas un culito joven y hermoso. Pero tienes que ser joven y hermosa.",1
"Soy camarero y siempre pongo la bebida alcohólica al chico y la bebida sin alcohol a la chica, sin preguntar quién ha pedido cada una.",1
"En una conversación sobre políticos, me parece normal hacer comentarios sobre el aspecto de ellas cuando no lo hago sobre el de ellos.",1
"Angelina Jolie comentó que salió con tantas personas distintas que hace que yo parezca un principiante. Por eso no me parece atractiva.",1
"Solo el aspecto de la mujer revela que no está destinada ni a los grandes trabajos de inteligencia ni a los grandes trabajos materiales.",1
"El organismo de las mujeres está dispuesto al servicio de una matriz; el organismo del hombre se dispone para el servicio de un cerebro.",1
"actividades del ámbito sanitario y la educación, o profesiones como la peluquería o la costura se relacionan sobre todo con las mujeres .",1
"Hay un principio bueno, que ha creado el orden, la luz y el hombre, y un principio malo, que ha creado el caos, las tinieblas y la mujer .",1
"i te das cuenta que te engaña, pues te aguantas. Ni modo que te pongas digna y te tengas que salir a trabajar, imagínate ¡que vergüenza!",1
"Putas feminazis de chochos enjutos y renegríos, ojalá os viole un asesino especializado en reventarles el coño a feminazis como vosotras.",1
"Considero que las labores domésticas de mi casa, cuidando de mis hijos o ayudando a mis mayores, siempre las va a hacer mejor una mujer .",1
"las mujeres quienes tradicionalmente desempeñan las labores domésticas y los trabajos de cuidados no remunerados de personas dependientes.",1
"El problema no son sus comentarios, mujeres, el problema es que les dan celulares con acceso a internet, cuando deberian darles lavadoras .",1
"Sólo el aspecto de la mujer revela que no está destinada ni a los grandes trabajos de la inteligencia ni a los grandes trabajos materiales.",1
"Sólo el aspecto de la mujer revela que no está destinada ni a los grandes trabajos de la inteligencia ni a los grandes trabajos materiales.",1
"Agárrala, pégala, azótala, pégala Sácala a bailar que va a por toas Pégala, azótala, agárrala que ella va a toas Agárrala, pégala, azótala .",1
"Sólo el aspecto de la mujer revela que no está destinada ni a los grandes trabajos de la inteligencia ni a los grandes trabajos materiales.",1
"Sólo el aspecto de la mujer revela que no está destinada ni a los grandes trabajos de la inteligencia ni a los grandes trabajos materiales.",1
"Bajo las sociedades patriarcales, la economía, política o familia se organiza siempre con la figura del hombre por encima a la de la mujer .",1
"Se visten enseñando los muslos y las tetas, se tiran de espalda y se les ven las nalgas, entonces dicen que uno es un bellaco y no respeta .",1
"Eso no es de señoritas Al abrir las piernas, al sentarnos de determinado modo, hablar alto o hasta haciendo referencia a la forma de comer .",1
"Bajo las sociedades patriarcales, la economía, política o familia se organiza siempre con la figura del hombre por encima a la de la mujer .",1
"Porque estudias ingeniería?, No te lo van a poner fácil en un mundo de hombres.hija, estudia otra cosa. De verdad no te gusta nada más ?",1
"Estudia mijita y especialízate lo más que puedas ahorita. Ya que te cases solo vas a estar en la casa atendiendo a tus hijos y a tu marido.",1
"La mujer no necesita escritorio, tinta, papel ni plumas. Entre gente de buenas costumbres el único que debe escribir en la casa es el marido .",1
"La anatomía es el destino. Las niñas sufren toda la vida el trauma de la envidia del pene tras descubrir que están anatómicamente incompleta.",1
"La mujer no necesita escritorio, tinta, papel ni plumas. Entre gente de buenas costumbres el único que debe escribir en la casa es el marido .",1
"Nada rebaja tanto a la mente varonil de su altura como acariciar mujeres y esos contactos corporales que pertenecen al estado del matrimonio.",1
"si fueras un clavo y yo un martillo, quisiera clavarte. Perdón, en palabras finas ?cariño darte?, un poquito de mi labia pa? mi cama llevarte .",1
"Oh, qué plaga, qué aburrimiento, qué tedio es tener que tratar con ellas mayor tiempo que los breves instantes en que son buenas para el placer .",1
"Te puede decir algo sobre tus tetas, sobre tu culo, sobre tu minifalda, sobre tu boca o sobre lo que te haría en la cama y tú, callada y sumisa .",1
"donde la figura femenina es pintada con los pechos desnudos que momentos antes ha utilizado para apaciguar al hombre que yace sobre sus piernas.",1
"La mujer debe permanecer en el ámbito doméstico o, al menos, no trabajar en los lugares y profesiones tradicionalmente reservadas a los hombres.",1
